week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
1987-07-26,8,4389338,42nd Street,St. James Theatre,227085,NA,29.23,NA,7770,1583,0.6136,8,0
1987-07-26,8,4389338,A Chorus Line,Sam S. Shubert Theatre,224869,NA,28.88,NA,7785,1472,0.6611,8,0
1987-07-26,8,4389338,Big River,Eugene O'Neill Theatre,165463,NA,27.1,NA,6105,1018,0.7496,8,0
1987-07-26,8,4389338,Broadway Bound,Broadhurst Theatre,184823,NA,26.3,NA,7028,1186,0.7407,8,0
1987-07-26,8,4389338,Cats,Winter Garden Theatre,462931,NA,38.65,NA,11979,1482,1.0104,8,0
1987-07-26,8,4389338,Coastal Disturbances,Circle in the Square Theatre,46768,NA,17.06,NA,2742,604,0.5675,8,0
1987-07-26,8,4389338,Dreamgirls,Ambassador Theatre,258927,NA,32.79,NA,7896,1085,0.9097,8,0
1987-07-26,8,4389338,Fences,46th Street Theatre,259574,NA,25.86,NA,10037,1276,0.9832,8,0
1987-07-26,8,4389338,I'm Not Rappaport,Booth Theatre,121326,NA,24.67,NA,4918,783,0.7851,8,0
1987-07-26,8,4389338,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,179710,NA,23.52,NA,7640,1072,1.0181,7,0
1987-07-26,8,4389338,La Cage aux Folles,Palace Theatre,236369,NA,26.81,NA,8815,1683,0.6547,8,0
1987-07-26,8,4389338,Les Liaisons Dangereuses,Music Box Theatre,168323,NA,27.72,NA,6072,968,0.7841,8,0
1987-07-26,8,4389338,Les Miserables,Imperial Theatre,478777,NA,39.05,NA,12262,1752,0.9998,7,0
1987-07-26,8,4389338,Me and My Girl,Marquis Theatre,522998,NA,41.14,NA,12713,1570,1.0122,8,0
1987-07-26,8,4389338,Oh! Calcutta!,Edison Theatre,40972,NA,14.48,NA,2829,499,0.5154,11,0
1987-07-26,8,4389338,Pygmalion,Plymouth Theatre,89687,NA,27.44,NA,3269,1102,0.3708,8,0
1987-07-26,8,4389338,Starlight Express,Gershwin Theatre,525375,NA,37.99,NA,13828,1803,0.9587,8,0
1987-07-26,8,4389338,The Comedy of Errors,Vivian Beaumont Theater,80676,NA,18.78,NA,4295,1087,0.4939,8,0
1987-07-26,8,4389338,The Musical Comedy Murders of 1940,Longacre Theatre,53017,NA,14.29,NA,3709,1096,0.423,8,0
1987-07-26,8,4389338,The Nerd,Helen Hayes Theatre,61668,NA,15.61,NA,3951,565,0.8741,8,0
1987-08-02,9,4413979,42nd Street,St. James Theatre,239432,NA,28.22,NA,8484,1583,0.6699,8,0
1987-08-02,9,4413979,A Chorus Line,Sam S. Shubert Theatre,238699,NA,27.74,NA,8606,1472,0.7308,8,0
1987-08-02,9,4413979,Big River,Eugene O'Neill Theatre,162782,NA,29.07,NA,5600,1018,0.6876,8,0
1987-08-02,9,4413979,Broadway Bound,Broadhurst Theatre,184944,NA,25.99,NA,7116,1186,0.75,8,0
1987-08-02,9,4413979,Cats,Winter Garden Theatre,466355,NA,38.82,NA,12013,1482,1.0132,8,0
1987-08-02,9,4413979,Coastal Disturbances,Circle in the Square Theatre,49250,NA,17.87,NA,2756,604,0.5704,8,0
1987-08-02,9,4413979,Dreamgirls,Ambassador Theatre,271732,NA,32.97,NA,8242,1085,0.9495,8,0
1987-08-02,9,4413979,Fences,46th Street Theatre,256431,NA,25.92,NA,9892,1276,0.969,8,0
1987-08-02,9,4413979,I'm Not Rappaport,Booth Theatre,124270,NA,24.01,NA,5176,783,0.8263,8,0
1987-08-02,9,4413979,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,179751,NA,23.42,NA,7676,1072,1.0229,7,0
1987-08-02,9,4413979,La Cage aux Folles,Palace Theatre,237969,NA,26.44,NA,9002,1683,0.6686,8,0
1987-08-02,9,4413979,Les Liaisons Dangereuses,Music Box Theatre,183836,NA,26.45,NA,6949,968,0.8973,8,0
1987-08-02,9,4413979,Les Miserables,Imperial Theatre,478859,NA,39.07,NA,12255,1752,0.9993,7,0
1987-08-02,9,4413979,Me and My Girl,Marquis Theatre,527719,NA,41.5,NA,12716,1570,1.0124,8,0
1987-08-02,9,4413979,Oh! Calcutta!,Edison Theatre,50496,NA,14.78,NA,3417,499,0.6225,11,0
1987-08-02,9,4413979,Pygmalion,Plymouth Theatre,116802,NA,26.25,NA,4450,1102,0.5048,8,0
1987-08-02,9,4413979,Starlight Express,Gershwin Theatre,527931,NA,37.38,NA,14124,1803,0.9792,8,0
1987-08-02,9,4413979,The Musical Comedy Murders of 1940,Longacre Theatre,52009,NA,17.42,NA,2986,1096,0.3406,8,0
1987-08-02,9,4413979,The Nerd,Helen Hayes Theatre,64712,NA,18.32,NA,3533,565,0.7816,8,0
1987-08-09,10,4337879,42nd Street,St. James Theatre,270999,NA,29.71,NA,9122,1583,0.7203,8,0
1987-08-09,10,4337879,A Chorus Line,Sam S. Shubert Theatre,264376,NA,28.87,NA,9156,1472,0.7775,8,0
1987-08-09,10,4337879,Big River,Eugene O'Neill Theatre,190905,NA,29.87,NA,6392,1018,0.7849,8,0
1987-08-09,10,4337879,Broadway Bound,Broadhurst Theatre,203509,NA,25.96,NA,7838,1186,0.8261,8,0
1987-08-09,10,4337879,Cats,Winter Garden Theatre,466489,NA,38.8,NA,12024,1482,1.0142,8,0
1987-08-09,10,4337879,Coastal Disturbances,Circle in the Square Theatre,51073,NA,17.31,NA,2950,604,0.6105,8,0
1987-08-09,10,4337879,Dreamgirls,Ambassador Theatre,218641,NA,30.3,NA,7215,1085,0.8312,8,0
1987-08-09,10,4337879,Fences,46th Street Theatre,180396,NA,25,NA,7216,1276,0.7069,8,0
1987-08-09,10,4337879,I'm Not Rappaport,Booth Theatre,135018,NA,23.99,NA,5629,783,0.8986,8,0
1987-08-09,10,4337879,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,184941,NA,23.98,NA,7711,1072,1.0276,7,0
1987-08-09,10,4337879,La Cage aux Folles,Palace Theatre,266282,NA,26.26,NA,10140,1683,0.7531,8,0
1987-08-09,10,4337879,Les Liaisons Dangereuses,Music Box Theatre,195471,NA,26.53,NA,7368,968,0.9514,8,0
1987-08-09,10,4337879,Les Miserables,Imperial Theatre,480063,NA,39.14,NA,12264,1752,1,7,0
1987-08-09,10,4337879,Me and My Girl,Marquis Theatre,527577,NA,41.43,NA,12733,1570,1.0138,8,0
1987-08-09,10,4337879,Oh! Calcutta!,Edison Theatre,54562,NA,14.8,NA,3686,499,0.6715,11,0
1987-08-09,10,4337879,Sherlock's Last Case,Nederlander Theatre,19696,NA,17.68,NA,1114,1206,0.9237,0,1
1987-08-09,10,4337879,Starlight Express,Gershwin Theatre,544321,NA,38.88,NA,14000,1803,0.9706,8,0
1987-08-09,10,4337879,The Nerd,Helen Hayes Theatre,83560,NA,19.54,NA,4276,565,0.946,8,0
1987-08-16,11,4578666,42nd Street,St. James Theatre,275238,NA,28.64,NA,9609,1583,0.7588,8,0
1987-08-16,11,4578666,A Chorus Line,Sam S. Shubert Theatre,298376,NA,29.94,NA,9965,1472,0.8462,8,0
1987-08-16,11,4578666,Big River,Eugene O'Neill Theatre,183166,NA,29.27,NA,6257,1018,0.7683,8,0
1987-08-16,11,4578666,Broadway Bound,Broadhurst Theatre,215720,NA,26.23,NA,8223,1186,0.8667,8,0
1987-08-16,11,4578666,Cats,Winter Garden Theatre,466926,NA,38.84,NA,12023,1482,1.0141,8,0
1987-08-16,11,4578666,Coastal Disturbances,Circle in the Square Theatre,47399,NA,15.78,NA,3003,604,0.6215,8,0
1987-08-16,11,4578666,Dreamgirls,Ambassador Theatre,222547,NA,29.36,NA,7581,1085,0.8734,8,0
1987-08-16,11,4578666,Fences,46th Street Theatre,283238,NA,29.16,NA,9712,1276,0.9514,8,0
1987-08-16,11,4578666,I'm Not Rappaport,Booth Theatre,131933,NA,24.91,NA,5296,783,0.8455,8,0
1987-08-16,11,4578666,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,158879,NA,24.05,NA,6606,1072,1.0271,6,0
1987-08-16,11,4578666,La Cage aux Folles,Palace Theatre,282848,NA,26.6,NA,10632,1683,0.7897,8,0
1987-08-16,11,4578666,Les Liaisons Dangereuses,Music Box Theatre,196861,NA,26.45,NA,7444,968,0.9613,8,0
1987-08-16,11,4578666,Les Miserables,Imperial Theatre,472451,NA,38.52,NA,12264,1752,1,7,0
1987-08-16,11,4578666,Me and My Girl,Marquis Theatre,526862,NA,41.4,NA,12725,1570,1.0131,8,0
1987-08-16,11,4578666,Oh! Calcutta!,Edison Theatre,64707,NA,15.31,NA,4226,499,0.7699,11,0
1987-08-16,11,4578666,Sherlock's Last Case,Nederlander Theatre,122132,NA,61.07,NA,2000,1206,0.2073,0,8
1987-08-16,11,4578666,Starlight Express,Gershwin Theatre,551021,NA,38.99,NA,14131,1803,0.9797,8,0
1987-08-16,11,4578666,The Nerd,Helen Hayes Theatre,78362,NA,18.85,NA,4157,565,0.9197,8,0
1987-08-23,12,4561045,42nd Street,St. James Theatre,271118,NA,30.36,NA,8930,1583,0.7051,8,0
1987-08-23,12,4561045,A Chorus Line,Sam S. Shubert Theatre,297554,NA,29.14,NA,10212,1472,0.8672,8,0
1987-08-23,12,4561045,Big River,Eugene O'Neill Theatre,178988,NA,29.52,NA,6063,1018,0.7445,8,0
1987-08-23,12,4561045,Broadway Bound,Broadhurst Theatre,200654,NA,25.36,NA,7912,1186,0.8339,8,0
1987-08-23,12,4561045,Cats,Winter Garden Theatre,467244,NA,38.84,NA,12029,1482,1.0146,8,0
1987-08-23,12,4561045,Coastal Disturbances,Circle in the Square Theatre,41608,NA,15.5,NA,2684,604,0.5555,8,0
1987-08-23,12,4561045,Dreamgirls,Ambassador Theatre,225009,NA,29.91,NA,7523,1085,0.8667,8,0
1987-08-23,12,4561045,Fences,46th Street Theatre,275396,NA,27.23,NA,10113,1276,0.9907,8,0
1987-08-23,12,4561045,I'm Not Rappaport,Booth Theatre,121464,NA,24.05,NA,5051,783,0.8064,8,0
1987-08-23,12,4561045,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,211291,NA,24.08,NA,8776,1072,1.0233,8,0
1987-08-23,12,4561045,La Cage aux Folles,Palace Theatre,258227,NA,26.02,NA,9924,1683,0.7371,8,0
1987-08-23,12,4561045,Les Liaisons Dangereuses,Music Box Theatre,191740,NA,26.85,NA,7140,968,0.922,8,0
1987-08-23,12,4561045,Les Miserables,Imperial Theatre,478529,NA,39.02,NA,12264,1752,1,7,0
1987-08-23,12,4561045,Me and My Girl,Marquis Theatre,528307,NA,41.48,NA,12736,1570,1.014,8,0
1987-08-23,12,4561045,Oh! Calcutta!,Edison Theatre,60367,NA,15.19,NA,3974,499,0.724,11,0
1987-08-23,12,4561045,Sherlock's Last Case,Nederlander Theatre,135582,NA,22.23,NA,6098,1206,0.7223,4,3
1987-08-23,12,4561045,Starlight Express,Gershwin Theatre,543325,NA,38.35,NA,14168,1803,0.9823,8,0
1987-08-23,12,4561045,The Nerd,Helen Hayes Theatre,74642,NA,19.41,NA,3846,565,0.8509,8,0
1987-08-30,13,4576528,42nd Street,St. James Theatre,259067,NA,29.2,NA,8871,1583,0.7005,8,0
1987-08-30,13,4576528,A Chorus Line,Sam S. Shubert Theatre,292756,NA,29.02,NA,10089,1472,0.8567,8,0
1987-08-30,13,4576528,Big River,Eugene O'Neill Theatre,187893,NA,29.43,NA,6385,1018,0.784,8,0
1987-08-30,13,4576528,Broadway Bound,Broadhurst Theatre,174548,NA,25.27,NA,6908,1186,0.7281,8,0
1987-08-30,13,4576528,Cats,Winter Garden Theatre,468936,NA,39,NA,12024,1482,1.0142,8,0
1987-08-30,13,4576528,Coastal Disturbances,Circle in the Square Theatre,49155,NA,16.82,NA,2923,604,0.6049,8,0
1987-08-30,13,4576528,Dreamgirls,Ambassador Theatre,225284,NA,29.63,NA,7602,1085,0.8758,8,0
1987-08-30,13,4576528,Fences,46th Street Theatre,276840,NA,27.48,NA,10074,1276,0.9869,8,0
1987-08-30,13,4576528,I'm Not Rappaport,Booth Theatre,130539,NA,24.93,NA,5237,783,0.836,8,0
1987-08-30,13,4576528,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,185424,NA,24.06,NA,7707,1072,1.0271,7,0
1987-08-30,13,4576528,La Cage aux Folles,Palace Theatre,276560,NA,27.7,NA,9983,1683,0.7415,8,0
1987-08-30,13,4576528,Les Liaisons Dangereuses,Music Box Theatre,227328,NA,30.31,NA,7501,968,0.9686,8,0
1987-08-30,13,4576528,Les Miserables,Imperial Theatre,479814,NA,39.12,NA,12264,1752,1,7,0
1987-08-30,13,4576528,Me and My Girl,Marquis Theatre,526291,NA,41.39,NA,12716,1570,1.0124,8,0
1987-08-30,13,4576528,Oh! Calcutta!,Edison Theatre,62750,NA,15.26,NA,4112,499,0.7491,11,0
1987-08-30,13,4576528,Sherlock's Last Case,Nederlander Theatre,136932,NA,25.54,NA,5362,1206,0.5558,8,0
1987-08-30,13,4576528,Starlight Express,Gershwin Theatre,541731,NA,38.7,NA,14000,1803,0.9706,8,0
1987-08-30,13,4576528,The Nerd,Helen Hayes Theatre,74680,NA,18.83,NA,3967,565,0.8777,8,0
1987-09-06,14,4179870,42nd Street,St. James Theatre,208667,NA,29.54,NA,7065,1583,0.5579,8,0
1987-09-06,14,4179870,A Chorus Line,Sam S. Shubert Theatre,214242,NA,29.05,NA,7374,1472,0.6262,8,0
1987-09-06,14,4179870,Big River,Eugene O'Neill Theatre,162467,NA,28.08,NA,5786,1018,0.7105,8,0
1987-09-06,14,4179870,Broadway Bound,Broadhurst Theatre,156503,NA,24.1,NA,6495,1186,0.6845,8,0
1987-09-06,14,4179870,Cats,Winter Garden Theatre,466000,NA,38.75,NA,12025,1482,1.0143,8,0
1987-09-06,14,4179870,Coastal Disturbances,Circle in the Square Theatre,52193,NA,15.65,NA,3334,604,0.69,8,0
1987-09-06,14,4179870,Dreamgirls,Ambassador Theatre,201774,NA,28.52,NA,7074,1085,0.815,8,0
1987-09-06,14,4179870,Fences,46th Street Theatre,253652,NA,26.93,NA,9419,1276,0.9227,8,0
1987-09-06,14,4179870,I'm Not Rappaport,Booth Theatre,116255,NA,24.08,NA,4828,783,0.7708,8,0
1987-09-06,14,4179870,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,132985,NA,24.36,NA,5460,1072,1.0187,5,0
1987-09-06,14,4179870,La Cage aux Folles,Palace Theatre,246766,NA,26.26,NA,9396,1683,0.6979,8,0
1987-09-06,14,4179870,Les Liaisons Dangereuses,Music Box Theatre,244136,NA,31.75,NA,7690,968,0.993,8,0
1987-09-06,14,4179870,Les Miserables,Imperial Theatre,482412,NA,39.34,NA,12264,1752,1,7,0
1987-09-06,14,4179870,Me and My Girl,Marquis Theatre,478278,NA,41.7,NA,11469,1570,0.9131,8,0
1987-09-06,14,4179870,Oh! Calcutta!,Edison Theatre,57490,NA,15.16,NA,3792,499,0.6908,11,0
1987-09-06,14,4179870,Sherlock's Last Case,Nederlander Theatre,137686,NA,24.76,NA,5560,1206,0.5763,8,0
1987-09-06,14,4179870,Starlight Express,Gershwin Theatre,497450,NA,37.68,NA,13203,1803,0.9153,8,0
1987-09-06,14,4179870,The Nerd,Helen Hayes Theatre,70914,NA,18.49,NA,3835,565,0.8485,8,0
1987-09-13,15,3869250,42nd Street,St. James Theatre,194270,NA,35.32,NA,5500,1583,0.4343,8,0
1987-09-13,15,3869250,A Chorus Line,Sam S. Shubert Theatre,206929,NA,30.27,NA,6837,1472,0.5806,8,0
1987-09-13,15,3869250,Anything Goes,Vivian Beaumont Theater,83795,NA,20.5,NA,4088,1050,0.9733,0,4
1987-09-13,15,3869250,Big River,Eugene O'Neill Theatre,150224,NA,25.13,NA,5979,1018,0.7342,8,0
1987-09-13,15,3869250,Broadway Bound,Broadhurst Theatre,136737,NA,26.88,NA,5087,1186,0.5362,8,0
1987-09-13,15,3869250,Cats,Winter Garden Theatre,440754,NA,37.17,NA,11859,1482,1.0003,8,0
1987-09-13,15,3869250,Coastal Disturbances,Circle in the Square Theatre,43773,NA,12.94,NA,3383,604,0.7001,8,0
1987-09-13,15,3869250,Dreamgirls,Ambassador Theatre,169845,NA,23.6,NA,7196,1085,0.829,8,0
1987-09-13,15,3869250,Fences,46th Street Theatre,242624,NA,27.67,NA,8770,1276,0.8591,8,0
1987-09-13,15,3869250,I'm Not Rappaport,Booth Theatre,99571,NA,25.88,NA,3847,783,0.8189,6,0
1987-09-13,15,3869250,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,181630,NA,23.91,NA,7595,1072,1.0121,7,0
1987-09-13,15,3869250,La Cage aux Folles,Palace Theatre,205492,NA,27.46,NA,7482,1683,0.5557,8,0
1987-09-13,15,3869250,Les Miserables,Imperial Theatre,538680,NA,38.44,NA,14014,1752,0.9999,8,0
1987-09-13,15,3869250,Me and My Girl,Marquis Theatre,489412,NA,41.18,NA,11885,1570,0.9463,8,0
1987-09-13,15,3869250,Oh! Calcutta!,Edison Theatre,51207,NA,15.26,NA,3356,499,0.6725,10,0
1987-09-13,15,3869250,Sherlock's Last Case,Nederlander Theatre,130078,NA,25.98,NA,5007,1206,0.519,8,0
1987-09-13,15,3869250,Starlight Express,Gershwin Theatre,440670,NA,36.87,NA,11953,1803,0.8287,8,0
1987-09-13,15,3869250,The Nerd,Helen Hayes Theatre,63559,NA,19.23,NA,3305,565,0.7312,8,0
1987-09-20,16,4258763,42nd Street,St. James Theatre,232265,NA,32.95,NA,7049,1583,0.5566,8,0
1987-09-20,16,4258763,A Chorus Line,Sam S. Shubert Theatre,231890,NA,30.62,NA,7573,1472,0.6431,8,0
1987-09-20,16,4258763,Anything Goes,Vivian Beaumont Theater,166102,NA,21.08,NA,7881,1050,0.9382,0,8
1987-09-20,16,4258763,Big River,Eugene O'Neill Theatre,150224,NA,25.13,NA,5979,1018,0.7342,8,0
1987-09-20,16,4258763,Broadway Bound,Broadhurst Theatre,141911,NA,27.2,NA,5217,1186,0.5499,8,0
1987-09-20,16,4258763,Cats,Winter Garden Theatre,451557,NA,37.81,NA,11943,1482,1.0073,8,0
1987-09-20,16,4258763,Coastal Disturbances,Circle in the Square Theatre,48803,NA,15.12,NA,3227,604,0.6678,8,0
1987-09-20,16,4258763,Dreamgirls,Ambassador Theatre,182240,NA,24.7,NA,7378,1085,0.85,8,0
1987-09-20,16,4258763,Fences,46th Street Theatre,256793,NA,28.96,NA,8867,1276,0.8686,8,0
1987-09-20,16,4258763,I'm Not Rappaport,Booth Theatre,115626,NA,26.57,NA,4351,783,0.6946,8,0
1987-09-20,16,4258763,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,184254,NA,24.01,NA,7673,1072,1.0225,7,0
1987-09-20,16,4258763,La Cage aux Folles,Palace Theatre,239435,NA,28.97,NA,8266,1683,0.6139,8,0
1987-09-20,16,4258763,Les Miserables,Imperial Theatre,474295,NA,38.67,NA,12264,1752,1,7,0
1987-09-20,16,4258763,Me and My Girl,Marquis Theatre,510249,NA,41.12,NA,12409,1570,0.988,8,0
1987-09-20,16,4258763,Oh! Calcutta!,Edison Theatre,60866,NA,15.61,NA,3899,499,0.7814,10,0
1987-09-20,16,4258763,Roza,Royale Theatre,157637,NA,26.45,NA,5960,1024,0.7275,0,8
1987-09-20,16,4258763,Sherlock's Last Case,Nederlander Theatre,136471,NA,26.99,NA,5057,1206,0.5242,8,0
1987-09-20,16,4258763,Starlight Express,Gershwin Theatre,459175,NA,37.82,NA,12140,1803,0.8417,8,0
1987-09-20,16,4258763,The Nerd,Helen Hayes Theatre,58970,NA,19.2,NA,3071,565,0.6794,8,0
1987-09-27,17,3868942,42nd Street,St. James Theatre,227722,NA,31.32,NA,7271,1583,0.5741,8,0
1987-09-27,17,3868942,A Chorus Line,Sam S. Shubert Theatre,205154,NA,29.56,NA,6941,1472,0.5894,8,0
1987-09-27,17,3868942,Anything Goes,Vivian Beaumont Theater,168102,NA,21.77,NA,7720,1050,0.919,0,8
1987-09-27,17,3868942,Broadway Bound,Broadhurst Theatre,129680,NA,26.97,NA,4809,1186,0.5069,8,0
1987-09-27,17,3868942,Cats,Winter Garden Theatre,447496,NA,37.65,NA,11886,1482,1.0025,8,0
1987-09-27,17,3868942,Coastal Disturbances,Circle in the Square Theatre,43729,NA,15.63,NA,2798,604,0.5791,8,0
1987-09-27,17,3868942,Dreamgirls,Ambassador Theatre,167723,NA,29.17,NA,5750,1085,0.6624,8,0
1987-09-27,17,3868942,Fences,46th Street Theatre,233401,NA,28.15,NA,8290,1276,0.8121,8,0
1987-09-27,17,3868942,I'm Not Rappaport,Booth Theatre,105891,NA,25.08,NA,4222,783,0.674,8,0
1987-09-27,17,3868942,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,132667,NA,24.27,NA,5466,1072,1.0198,5,0
1987-09-27,17,3868942,La Cage aux Folles,Palace Theatre,245064,NA,31.32,NA,7825,1683,0.5812,8,0
1987-09-27,17,3868942,Les Miserables,Imperial Theatre,476434,NA,38.85,NA,12264,1752,1,7,0
1987-09-27,17,3868942,Me and My Girl,Marquis Theatre,498141,NA,40.47,NA,12309,1570,0.98,8,0
1987-09-27,17,3868942,Oh! Calcutta!,Edison Theatre,51873,NA,15.39,NA,3371,499,0.6756,10,0
1987-09-27,17,3868942,Roza,Royale Theatre,117961,NA,24.72,NA,4772,1024,0.5825,0,8
1987-09-27,17,3868942,Sherlock's Last Case,Nederlander Theatre,136870,NA,25.6,NA,5346,1206,0.5541,8,0
1987-09-27,17,3868942,Starlight Express,Gershwin Theatre,423205,NA,37.21,NA,11372,1803,0.7884,8,0
1987-09-27,17,3868942,The Nerd,Helen Hayes Theatre,57829,NA,19.76,NA,2926,565,0.6473,8,0
1987-10-04,18,4119889,42nd Street,St. James Theatre,232865,NA,31.69,NA,7349,1583,0.5803,8,0
1987-10-04,18,4119889,A Chorus Line,Sam S. Shubert Theatre,196513,NA,30.89,NA,6362,1472,0.5403,8,0
1987-10-04,18,4119889,Anything Goes,Vivian Beaumont Theater,165018,NA,21.96,NA,7513,1050,0.8944,0,8
1987-10-04,18,4119889,Broadway Bound,Broadhurst Theatre,115141,NA,26.61,NA,4327,1186,0.456,8,0
1987-10-04,18,4119889,Cats,Winter Garden Theatre,447165,NA,37.89,NA,11803,1482,0.9955,8,0
1987-10-04,18,4119889,Coastal Disturbances,Circle in the Square Theatre,35514,NA,15.72,NA,2259,604,0.4675,8,0
1987-10-04,18,4119889,Dreamgirls,Ambassador Theatre,162818,NA,30.54,NA,5331,1085,0.6142,8,0
1987-10-04,18,4119889,Fences,46th Street Theatre,221003,NA,27.56,NA,8019,1276,0.7856,8,0
1987-10-04,18,4119889,I'm Not Rappaport,Booth Theatre,100103,NA,24.96,NA,4010,783,0.6402,8,0
1987-10-04,18,4119889,Into the Woods,Martin Beck Theatre,228403,NA,29.57,NA,7724,1282,0.7531,0,8
1987-10-04,18,4119889,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,145527,NA,22.52,NA,6461,1072,1.0045,6,0
1987-10-04,18,4119889,La Cage aux Folles,Palace Theatre,223798,NA,30.61,NA,7311,1683,0.543,8,0
1987-10-04,18,4119889,Late Nite Comic,Ritz Theatre,21371,NA,10.01,NA,2135,898,0.5944,0,4
1987-10-04,18,4119889,Les Miserables,Imperial Theatre,479652,NA,39.11,NA,12264,1752,1,7,0
1987-10-04,18,4119889,Me and My Girl,Marquis Theatre,511706,NA,40.98,NA,12487,1570,0.9942,8,0
1987-10-04,18,4119889,Oh! Calcutta!,Edison Theatre,49541,NA,15.28,NA,3242,499,0.6497,10,0
1987-10-04,18,4119889,Roza,Royale Theatre,170349,NA,27.9,NA,6106,1024,0.7454,4,4
1987-10-04,18,4119889,Sherlock's Last Case,Nederlander Theatre,120705,NA,27.53,NA,4385,1206,0.4545,8,0
1987-10-04,18,4119889,Starlight Express,Gershwin Theatre,424596,NA,37.27,NA,11392,1803,0.7898,8,0
1987-10-04,18,4119889,The Nerd,Helen Hayes Theatre,68101,NA,20.49,NA,3323,565,0.7352,8,0
1987-10-11,19,4960352,42nd Street,St. James Theatre,276251,NA,31.83,NA,8679,1583,0.6853,8,0
1987-10-11,19,4960352,A Chorus Line,Sam S. Shubert Theatre,240755,NA,31.42,NA,7662,1472,0.6506,8,0
1987-10-11,19,4960352,Anything Goes,Vivian Beaumont Theater,178818,NA,22.89,NA,7812,1050,0.93,0,8
1987-10-11,19,4960352,Broadway Bound,Broadhurst Theatre,170472,NA,27.62,NA,6172,1186,0.6505,8,0
1987-10-11,19,4960352,Burn This,Plymouth Theatre,68112,NA,17.44,NA,3905,1079,0.7238,0,5
1987-10-11,19,4960352,Cabaret,Minskoff Theatre,268624,NA,32.99,NA,8143,1425,0.8163,0,7
1987-10-11,19,4960352,Cats,Winter Garden Theatre,463796,NA,38.72,NA,11977,1482,1.0102,8,0
1987-10-11,19,4960352,Coastal Disturbances,Circle in the Square Theatre,50859,NA,15.73,NA,3233,604,0.6691,8,0
1987-10-11,19,4960352,Dreamgirls,Ambassador Theatre,188982,NA,30.95,NA,6107,1085,0.7036,8,0
1987-10-11,19,4960352,Fences,46th Street Theatre,259087,NA,28.33,NA,9146,1276,0.896,8,0
1987-10-11,19,4960352,I'm Not Rappaport,Booth Theatre,133722,NA,30.23,NA,4423,783,0.7061,8,0
1987-10-11,19,4960352,Into the Woods,Martin Beck Theatre,287207,NA,30.72,NA,9350,1282,0.9117,0,8
1987-10-11,19,4960352,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,175503,NA,22.99,NA,7633,1072,1.0172,7,0
1987-10-11,19,4960352,La Cage aux Folles,Palace Theatre,263021,NA,28.07,NA,9371,1683,0.696,8,0
1987-10-11,19,4960352,Late Nite Comic,Ritz Theatre,33599,NA,10.93,NA,3075,898,0.4892,0,7
1987-10-11,19,4960352,Les Miserables,Imperial Theatre,479211,NA,39.07,NA,12264,1752,1,7,0
1987-10-11,19,4960352,Me and My Girl,Marquis Theatre,522761,NA,40.73,NA,12834,1570,1.0218,8,0
1987-10-11,19,4960352,Mort Sahl on Broadway!,Neil Simon Theatre,42499,NA,6.51,NA,6528,1336,0.8144,1,5
1987-10-11,19,4960352,Oh! Calcutta!,Edison Theatre,65747,NA,15.71,NA,4185,499,0.8387,10,0
1987-10-11,19,4960352,Roza,Royale Theatre,113383,NA,33.08,NA,3428,1024,0.4185,8,0
1987-10-11,19,4960352,Sherlock's Last Case,Nederlander Theatre,125513,NA,23.9,NA,5251,1206,0.5443,8,0
1987-10-11,19,4960352,Starlight Express,Gershwin Theatre,479534,NA,38.42,NA,12480,1803,0.8652,8,0
1987-10-11,19,4960352,The Nerd,Helen Hayes Theatre,72896,NA,21.48,NA,3393,565,0.7507,8,0
1987-10-18,20,4931933,42nd Street,St. James Theatre,252953,NA,32.11,NA,7877,1583,0.622,8,0
1987-10-18,20,4931933,A Chorus Line,Sam S. Shubert Theatre,234334,NA,31.19,NA,7513,1472,0.638,8,0
1987-10-18,20,4931933,Anything Goes,Vivian Beaumont Theater,187646,NA,23.99,NA,7822,1050,0.9312,0,8
1987-10-18,20,4931933,Broadway Bound,Broadhurst Theatre,164031,NA,27.36,NA,5996,1186,0.632,8,0
1987-10-18,20,4931933,Burn This,Plymouth Theatre,114973,NA,20.66,NA,5565,1079,0.7368,5,2
1987-10-18,20,4931933,Cabaret,Minskoff Theatre,298830,NA,32.89,NA,9085,1425,0.7969,0,8
1987-10-18,20,4931933,Cats,Winter Garden Theatre,463760,NA,38.66,NA,11996,1482,1.0118,8,0
